date,CMCSA,isPartial
2017-01-19,25,False
2017-01-20,29,False
2017-01-21,9,False
2017-01-22,4,False
2017-01-23,24,False
2017-01-24,26,False
2017-01-25,32,False
2017-01-26,78,False
2017-01-27,43,False
2017-01-28,15,False
2017-01-29,6,False
2017-01-30,10,False
2017-01-31,26,False
2017-02-01,28,False
2017-02-02,19,False
2017-02-03,24,False
2017-02-04,7,False
2017-02-05,7,False
2017-02-06,16,False
2017-02-07,21,False
2017-02-08,13,False
2017-02-09,21,False
2017-02-10,17,False
2017-02-11,6,False
2017-02-12,5,False
2017-02-13,21,False
2017-02-14,22,False
2017-02-15,28,False
2017-02-16,30,False
2017-02-17,35,False
2017-02-18,17,False
2017-02-19,11,False
2017-02-20,10,False
2017-02-21,100,False
2017-02-22,75,False
2017-02-23,23,False
2017-02-24,37,False
2017-02-25,4,False
2017-02-26,7,False
2017-02-27,28,False
2017-02-28,30,False
2017-03-01,30,False
2017-03-02,34,False
2017-03-03,16,False
2017-03-04,4,False
2017-03-05,4,False
2017-03-06,18,False
2017-03-07,21,False
2017-03-08,25,False
2017-03-09,6,False
2017-03-10,30,False
2017-03-11,7,False
2017-03-12,14,False
2017-03-13,4,False
2017-03-14,22,False
2017-03-15,27,False
2017-03-16,24,False
2017-03-17,17,False
2017-03-18,4,False
2017-03-19,5,False
2017-03-20,21,False
2017-03-21,22,False
2017-03-22,16,False
2017-03-23,13,False
2017-03-24,30,False
2017-03-25,4,False
2017-03-26,7,False
2017-03-27,16,False
2017-03-28,29,False
2017-03-29,9,False
2017-03-30,49,False
2017-03-31,18,False
2017-04-01,6,False
2017-04-02,7,False
2017-04-03,13,False
2017-04-04,27,False
2017-04-05,18,False
2017-04-06,37,False
2017-04-07,32,False
2017-04-08,11,False
2017-04-09,11,False
2017-04-10,29,False
2017-04-11,36,False
2017-04-12,25,False
2017-04-13,21,False
2017-04-14,13,False
2017-04-15,4,False
2017-04-16,4,False
2017-04-17,8,False
2017-04-18,16,False
2017-04-19,19,False
2017-04-20,22,False
2017-04-21,25,False
2017-04-22,13,False
2017-04-23,4,False
2017-04-24,25,False
2017-04-25,25,False
2017-04-26,30,False
2017-04-27,59,False
2017-04-28,52,False
2017-04-29,8,False
2017-04-30,9,False
2017-05-01,31,False
2017-05-02,17,False
2017-05-03,43,False
2017-05-04,23,False
2017-05-05,28,False
2017-05-06,4,False
2017-05-07,0,False
2017-05-08,40,False
2017-05-09,21,False
2017-05-10,10,False
2017-05-11,25,False
2017-05-12,27,False
2017-05-13,11,False
2017-05-14,11,False
2017-05-15,20,False
2017-05-16,17,False
2017-05-17,32,False
2017-05-18,22,False
2017-05-19,20,False
2017-05-20,4,False
2017-05-21,0,False
2017-05-22,28,False
2017-05-23,20,False
2017-05-24,26,False
2017-05-25,21,False
2017-05-26,20,False
2017-05-27,12,False
2017-05-28,0,False
2017-05-29,5,False
2017-05-30,37,False
2017-05-31,29,False
2017-06-01,19,False
2017-06-02,29,False
2017-06-03,12,False
2017-06-04,4,False
2017-06-05,25,False
2017-06-06,25,False
2017-06-07,28,False
2017-06-08,33,False
2017-06-09,32,False
2017-06-10,8,False
2017-06-11,6,False
2017-06-12,30,False
2017-06-13,28,False
2017-06-14,19,False
2017-06-15,31,False
2017-06-16,32,False
2017-06-17,8,False
2017-06-18,6,False
2017-06-19,29,False
2017-06-20,21,False
2017-06-21,26,False
2017-06-22,23,False
2017-06-23,31,False
2017-06-24,8,False
2017-06-25,10,False
2017-06-26,21,False
2017-06-27,24,False
2017-06-28,25,False
2017-06-29,25,False
2017-06-30,33,False
2017-07-01,8,False
2017-07-02,4,False
2017-07-03,21,False
2017-07-04,7,False
2017-07-05,18,False
2017-07-06,18,False
2017-07-07,18,False
2017-07-08,8,False
2017-07-09,4,False
2017-07-10,12,False
2017-07-11,15,False
2017-07-12,19,False
2017-07-13,18,False
2017-07-14,23,False
2017-07-15,8,False
2017-07-16,8,False
2017-07-17,12,False
2017-07-18,22,False
2017-07-19,29,False
2017-07-20,22,False
2017-07-21,20,False
2017-07-22,6,False
2017-07-23,6,False
2017-07-24,20,False
2017-07-25,29,False
2017-07-26,20,False
2017-07-27,60,False
2017-07-28,20,False
2017-07-29,8,False
2017-07-30,6,False
2017-07-31,32,False
2017-08-01,21,False
2017-08-02,22,False
2017-08-03,23,False
2017-08-04,21,False
2017-08-05,6,False
2017-08-06,4,False
2017-08-07,26,False
2017-08-08,19,False
2017-08-09,28,False
2017-08-10,22,False
2017-08-11,21,False
2017-08-12,6,False
2017-08-13,4,False
2017-08-14,32,False
2017-08-15,19,False
2017-08-16,32,False
2017-08-17,17,False
2017-08-18,26,False
2017-08-19,8,False
2017-08-20,6,False
2017-08-21,12,False
2017-08-22,26,False
2017-08-23,18,False
2017-08-24,23,False
2017-08-25,14,False
2017-08-26,6,False
2017-08-27,4,False
2017-08-28,17,False
2017-08-29,15,False
2017-08-30,28,False
2017-08-31,18,False
2017-09-01,14,False
2017-09-02,10,False
2017-09-03,4,False
2017-09-04,10,False
2017-09-05,20,False
2017-09-06,3,False
2017-09-07,52,False
2017-09-08,36,False
2017-09-09,11,False
2017-09-10,4,False
2017-09-11,21,False
2017-09-12,39,False
2017-09-13,35,False
2017-09-14,20,False
2017-09-15,37,False
2017-09-16,15,False
2017-09-17,4,False
2017-09-18,39,False
2017-09-19,24,False
2017-09-20,29,False
2017-09-21,21,False
2017-09-22,26,False
2017-09-23,19,False
2017-09-24,7,False
2017-09-25,18,False
2017-09-26,15,False
2017-09-27,26,False
2017-09-28,12,False
2017-09-29,14,False
2017-09-30,11,False
2017-10-01,4,False
2017-10-02,15,False
2017-10-03,15,False
2017-10-04,24,False
2017-10-05,20,False
2017-10-06,23,False
