date,CMCSA,isPartial
2016-09-11,0,False
2016-09-12,9,False
2016-09-13,0,False
2016-09-14,13,False
2016-09-15,0,False
2016-09-16,5,False
2016-09-17,20,False
2016-09-18,0,False
2016-09-19,21,False
2016-09-20,21,False
2016-09-21,9,False
2016-09-22,18,False
2016-09-23,14,False
2016-09-24,5,False
2016-09-25,5,False
2016-09-26,9,False
2016-09-27,4,False
2016-09-28,9,False
2016-09-29,17,False
2016-09-30,36,False
2016-10-01,0,False
2016-10-02,0,False
2016-10-03,4,False
2016-10-04,21,False
2016-10-05,17,False
2016-10-06,4,False
2016-10-07,13,False
2016-10-08,5,False
2016-10-09,5,False
2016-10-10,4,False
2016-10-11,9,False
2016-10-12,22,False
2016-10-13,9,False
2016-10-14,13,False
2016-10-15,5,False
2016-10-16,5,False
2016-10-17,42,False
2016-10-18,21,False
2016-10-19,17,False
2016-10-20,13,False
2016-10-21,13,False
2016-10-22,10,False
2016-10-23,0,False
2016-10-24,38,False
2016-10-25,17,False
2016-10-26,51,False
2016-10-27,39,False
2016-10-28,50,False
2016-10-29,15,False
2016-10-30,0,False
2016-10-31,17,False
2016-11-01,0,False
2016-11-02,4,False
2016-11-03,17,False
2016-11-04,4,False
2016-11-05,0,False
2016-11-06,0,False
2016-11-07,29,False
2016-11-08,8,False
2016-11-09,54,False
2016-11-10,39,False
2016-11-11,22,False
2016-11-12,5,False
2016-11-13,10,False
2016-11-14,38,False
2016-11-15,34,False
2016-11-16,42,False
2016-11-17,21,False
2016-11-18,31,False
2016-11-19,15,False
2016-11-20,0,False
2016-11-21,0,False
2016-11-22,33,False
2016-11-23,17,False
2016-11-24,4,False
2016-11-25,17,False
2016-11-26,5,False
2016-11-27,5,False
2016-11-28,28,False
2016-11-29,20,False
2016-11-30,28,False
2016-12-01,21,False
2016-12-02,21,False
2016-12-03,0,False
2016-12-04,0,False
2016-12-05,0,False
2016-12-06,20,False
2016-12-07,12,False
2016-12-08,21,False
2016-12-09,13,False
2016-12-10,0,False
2016-12-11,5,False
2016-12-12,24,False
2016-12-13,20,False
2016-12-14,53,False
2016-12-15,42,False
2016-12-16,22,False
2016-12-17,0,False
2016-12-18,0,False
2016-12-19,33,False
2016-12-20,38,False
2016-12-21,9,False
2016-12-22,22,False
2016-12-23,46,False
2016-12-24,5,False
2016-12-25,0,False
2016-12-26,14,False
2016-12-27,31,False
2016-12-28,9,False
2016-12-29,22,False
2016-12-30,5,False
2016-12-31,0,False
2017-01-01,10,False
2017-01-02,4,False
2017-01-03,29,False
2017-01-04,29,False
2017-01-05,13,False
2017-01-06,39,False
2017-01-07,5,False
2017-01-08,0,False
2017-01-09,28,False
2017-01-10,16,False
2017-01-11,12,False
2017-01-12,28,False
2017-01-13,33,False
2017-01-14,0,False
2017-01-15,0,False
2017-01-16,8,False
2017-01-17,32,False
2017-01-18,24,False
2017-01-19,24,False
2017-01-20,32,False
2017-01-21,5,False
2017-01-22,4,False
2017-01-23,47,False
2017-01-24,44,False
2017-01-25,44,False
2017-01-26,88,False
2017-01-27,54,False
2017-01-28,23,False
2017-01-29,4,False
2017-01-30,19,False
2017-01-31,35,False
2017-02-01,23,False
2017-02-02,24,False
2017-02-03,29,False
2017-02-04,4,False
2017-02-05,0,False
2017-02-06,8,False
2017-02-07,16,False
2017-02-08,19,False
2017-02-09,16,False
2017-02-10,24,False
2017-02-11,9,False
2017-02-12,4,False
2017-02-13,23,False
2017-02-14,54,False
2017-02-15,16,False
2017-02-16,28,False
2017-02-17,35,False
2017-02-18,40,False
2017-02-19,13,False
2017-02-20,12,False
2017-02-21,100,False
2017-02-22,61,False
2017-02-23,59,False
2017-02-24,32,False
2017-02-25,0,False
2017-02-26,13,False
2017-02-27,41,False
2017-02-28,31,False
2017-03-01,41,False
2017-03-02,38,False
2017-03-03,44,False
2017-03-04,9,False
2017-03-05,4,False
2017-03-06,7,False
2017-03-07,29,False
2017-03-08,39,False
2017-03-09,19,False
2017-03-10,44,False
2017-03-11,0,False
2017-03-12,4,False
2017-03-13,7,False
2017-03-14,35,False
2017-03-15,35,False
2017-03-16,24,False
2017-03-17,16,False
2017-03-18,9,False
