date,KHC,isPartial
2017-01-19,19,False
2017-01-20,24,False
2017-01-21,8,False
2017-01-22,14,False
2017-01-23,22,False
2017-01-24,14,False
2017-01-25,15,False
2017-01-26,26,False
2017-01-27,18,False
2017-01-28,14,False
2017-01-29,12,False
2017-01-30,22,False
2017-01-31,20,False
2017-02-01,18,False
2017-02-02,12,False
2017-02-03,18,False
2017-02-04,16,False
2017-02-05,14,False
2017-02-06,16,False
2017-02-07,19,False
2017-02-08,22,False
2017-02-09,23,False
2017-02-10,17,False
2017-02-11,12,False
2017-02-12,14,False
2017-02-13,23,False
2017-02-14,22,False
2017-02-15,34,False
2017-02-16,45,False
2017-02-17,100,False
2017-02-18,34,False
2017-02-19,24,False
2017-02-20,43,False
2017-02-21,61,False
2017-02-22,38,False
2017-02-23,32,False
2017-02-24,26,False
2017-02-25,15,False
2017-02-26,15,False
2017-02-27,28,False
2017-02-28,23,False
2017-03-01,36,False
2017-03-02,21,False
2017-03-03,33,False
2017-03-04,10,False
2017-03-05,11,False
2017-03-06,12,False
2017-03-07,25,False
2017-03-08,25,False
2017-03-09,17,False
2017-03-10,15,False
2017-03-11,24,False
2017-03-12,13,False
2017-03-13,18,False
2017-03-14,11,False
2017-03-15,17,False
2017-03-16,18,False
2017-03-17,17,False
2017-03-18,6,False
2017-03-19,13,False
2017-03-20,28,False
2017-03-21,25,False
2017-03-22,25,False
2017-03-23,20,False
2017-03-24,19,False
2017-03-25,16,False
2017-03-26,13,False
2017-03-27,19,False
2017-03-28,21,False
2017-03-29,20,False
2017-03-30,20,False
2017-03-31,18,False
2017-04-01,15,False
2017-04-02,13,False
2017-04-03,19,False
2017-04-04,25,False
2017-04-05,12,False
2017-04-06,16,False
2017-04-07,22,False
2017-04-08,7,False
2017-04-09,16,False
2017-04-10,12,False
2017-04-11,17,False
2017-04-12,17,False
2017-04-13,21,False
2017-04-14,14,False
2017-04-15,15,False
2017-04-16,7,False
2017-04-17,16,False
2017-04-18,23,False
2017-04-19,20,False
2017-04-20,17,False
2017-04-21,13,False
2017-04-22,16,False
2017-04-23,16,False
2017-04-24,23,False
2017-04-25,14,False
2017-04-26,22,False
2017-04-27,23,False
2017-04-28,15,False
2017-04-29,7,False
2017-04-30,7,False
2017-05-01,22,False
2017-05-02,14,False
2017-05-03,25,False
2017-05-04,21,False
2017-05-05,25,False
2017-05-06,16,False
2017-05-07,6,False
2017-05-08,18,False
2017-05-09,14,False
2017-05-10,23,False
2017-05-11,19,False
2017-05-12,13,False
2017-05-13,15,False
2017-05-14,12,False
2017-05-15,20,False
2017-05-16,14,False
2017-05-17,14,False
2017-05-18,13,False
2017-05-19,13,False
2017-05-20,13,False
2017-05-21,14,False
2017-05-22,16,False
2017-05-23,24,False
2017-05-24,13,False
2017-05-25,14,False
2017-05-26,24,False
2017-05-27,13,False
2017-05-28,8,False
2017-05-29,13,False
2017-05-30,27,False
2017-05-31,20,False
2017-06-01,21,False
2017-06-02,17,False
2017-06-03,16,False
2017-06-04,12,False
2017-06-05,23,False
2017-06-06,13,False
2017-06-07,15,False
2017-06-08,10,False
2017-06-09,9,False
2017-06-10,9,False
2017-06-11,13,False
2017-06-12,20,False
2017-06-13,12,False
2017-06-14,19,False
2017-06-15,15,False
2017-06-16,13,False
2017-06-17,9,False
2017-06-18,15,False
2017-06-19,10,False
2017-06-20,11,False
2017-06-21,21,False
2017-06-22,17,False
2017-06-23,13,False
2017-06-24,10,False
2017-06-25,9,False
2017-06-26,12,False
2017-06-27,21,False
2017-06-28,18,False
2017-06-29,18,False
2017-06-30,16,False
2017-07-01,10,False
2017-07-02,13,False
2017-07-03,25,False
2017-07-04,10,False
2017-07-05,19,False
2017-07-06,23,False
2017-07-07,19,False
2017-07-08,11,False
2017-07-09,15,False
2017-07-10,20,False
2017-07-11,27,False
2017-07-12,16,False
2017-07-13,18,False
2017-07-14,16,False
2017-07-15,4,False
2017-07-16,9,False
2017-07-17,22,False
2017-07-18,28,False
2017-07-19,13,False
2017-07-20,22,False
2017-07-21,11,False
2017-07-22,8,False
2017-07-23,15,False
2017-07-24,19,False
2017-07-25,16,False
2017-07-26,17,False
2017-07-27,15,False
2017-07-28,12,False
2017-07-29,12,False
2017-07-30,6,False
2017-07-31,18,False
2017-08-01,27,False
2017-08-02,27,False
2017-08-03,27,False
2017-08-04,28,False
2017-08-05,7,False
2017-08-06,5,False
2017-08-07,13,False
2017-08-08,12,False
2017-08-09,14,False
2017-08-10,22,False
2017-08-11,27,False
2017-08-12,5,False
2017-08-13,6,False
2017-08-14,19,False
2017-08-15,16,False
2017-08-16,19,False
2017-08-17,20,False
2017-08-18,12,False
2017-08-19,11,False
2017-08-20,11,False
2017-08-21,12,False
2017-08-22,17,False
2017-08-23,19,False
2017-08-24,18,False
2017-08-25,27,False
2017-08-26,11,False
2017-08-27,7,False
2017-08-28,23,False
2017-08-29,15,False
2017-08-30,31,False
2017-08-31,19,False
2017-09-01,17,False
2017-09-02,11,False
2017-09-03,4,False
2017-09-04,4,False
2017-09-05,23,False
2017-09-06,19,False
2017-09-07,24,False
2017-09-08,20,False
2017-09-09,18,False
2017-09-10,8,False
2017-09-11,15,False
2017-09-12,12,False
2017-09-13,18,False
2017-09-14,15,False
2017-09-15,14,False
2017-09-16,12,False
2017-09-17,9,False
2017-09-18,24,False
2017-09-19,22,False
2017-09-20,17,False
2017-09-21,29,False
2017-09-22,28,False
2017-09-23,14,False
2017-09-24,13,False
2017-09-25,20,False
2017-09-26,21,False
2017-09-27,16,False
2017-09-28,16,False
2017-09-29,27,False
2017-09-30,12,False
2017-10-01,8,False
2017-10-02,22,False
2017-10-03,25,False
2017-10-04,14,False
2017-10-05,16,False
2017-10-06,19,False
