date,ILMN,isPartial
2015-08-18,17,False
2015-08-19,10,False
2015-08-20,12,False
2015-08-21,10,False
2015-08-22,0,False
2015-08-23,0,False
2015-08-24,5,False
2015-08-25,19,False
2015-08-26,22,False
2015-08-27,22,False
2015-08-28,15,False
2015-08-29,3,False
2015-08-30,3,False
2015-08-31,16,False
2015-09-01,9,False
2015-09-02,17,False
2015-09-03,10,False
2015-09-04,22,False
2015-09-05,8,False
2015-09-06,0,False
2015-09-07,5,False
2015-09-08,14,False
2015-09-09,14,False
2015-09-10,2,False
2015-09-11,17,False
2015-09-12,3,False
2015-09-13,3,False
2015-09-14,12,False
2015-09-15,5,False
2015-09-16,23,False
2015-09-17,12,False
2015-09-18,5,False
2015-09-19,6,False
2015-09-20,5,False
2015-09-21,14,False
2015-09-22,19,False
2015-09-23,12,False
2015-09-24,19,False
2015-09-25,18,False
2015-09-26,6,False
2015-09-27,5,False
2015-09-28,23,False
2015-09-29,20,False
2015-09-30,14,False
2015-10-01,18,False
2015-10-02,22,False
2015-10-03,8,False
2015-10-04,5,False
2015-10-05,34,False
2015-10-06,55,False
2015-10-07,28,False
2015-10-08,14,False
2015-10-09,17,False
2015-10-10,0,False
2015-10-11,11,False
2015-10-12,10,False
2015-10-13,20,False
2015-10-14,9,False
2015-10-15,19,False
2015-10-16,14,False
2015-10-17,3,False
2015-10-18,0,False
2015-10-19,7,False
2015-10-20,9,False
2015-10-21,18,False
2015-10-22,14,False
2015-10-23,12,False
2015-10-24,3,False
2015-10-25,3,False
2015-10-26,11,False
2015-10-27,9,False
2015-10-28,7,False
2015-10-29,9,False
2015-10-30,2,False
2015-10-31,3,False
2015-11-01,0,False
2015-11-02,14,False
2015-11-03,14,False
2015-11-04,18,False
2015-11-05,16,False
2015-11-06,12,False
2015-11-07,5,False
2015-11-08,3,False
2015-11-09,9,False
2015-11-10,9,False
2015-11-11,2,False
2015-11-12,12,False
2015-11-13,17,False
2015-11-14,3,False
2015-11-15,8,False
2015-11-16,14,False
2015-11-17,5,False
2015-11-18,18,False
2015-11-19,28,False
2015-11-20,12,False
2015-11-21,3,False
2015-11-22,5,False
2015-11-23,9,False
2015-11-24,18,False
2015-11-25,9,False
2015-11-26,7,False
2015-11-27,10,False
2015-11-28,5,False
2015-11-29,0,False
2015-11-30,13,False
2015-12-01,2,False
2015-12-02,18,False
2015-12-03,7,False
2015-12-04,14,False
2015-12-05,3,False
2015-12-06,3,False
2015-12-07,12,False
2015-12-08,5,False
2015-12-09,4,False
2015-12-10,25,False
2015-12-11,2,False
2015-12-12,8,False
2015-12-13,5,False
2015-12-14,9,False
2015-12-15,9,False
2015-12-16,14,False
2015-12-17,17,False
2015-12-18,5,False
2015-12-19,9,False
2015-12-20,0,False
2015-12-21,14,False
2015-12-22,7,False
2015-12-23,3,False
2015-12-24,3,False
2015-12-25,0,False
2015-12-26,3,False
2015-12-27,6,False
2015-12-28,7,False
2015-12-29,2,False
2015-12-30,10,False
2015-12-31,3,False
2016-01-01,0,False
2016-01-02,0,False
2016-01-03,3,False
2016-01-04,7,False
2016-01-05,7,False
2016-01-06,10,False
2016-01-07,15,False
2016-01-08,18,False
2016-01-09,3,False
2016-01-10,3,False
2016-01-11,29,False
2016-01-12,24,False
2016-01-13,15,False
2016-01-14,5,False
2016-01-15,10,False
2016-01-16,3,False
2016-01-17,3,False
2016-01-18,5,False
2016-01-19,7,False
2016-01-20,22,False
2016-01-21,24,False
2016-01-22,3,False
2016-01-23,0,False
2016-01-24,5,False
2016-01-25,14,False
2016-01-26,0,False
2016-01-27,7,False
2016-01-28,5,False
2016-01-29,0,False
2016-01-30,0,False
2016-01-31,3,False
2016-02-01,9,False
2016-02-02,19,False
2016-02-03,22,False
2016-02-04,24,False
2016-02-05,10,False
2016-02-06,3,False
2016-02-07,0,False
2016-02-08,15,False
2016-02-09,10,False
2016-02-10,7,False
2016-02-11,5,False
2016-02-12,10,False
2016-02-13,0,False
2016-02-14,3,False
2016-02-15,7,False
2016-02-16,17,False
2016-02-17,10,False
2016-02-18,9,False
2016-02-19,7,False
2016-02-20,8,False
2016-02-21,0,False
2016-02-22,12,False
2016-02-23,7,False
2016-02-24,14,False
2016-02-25,7,False
2016-02-26,7,False
2016-02-27,3,False
2016-02-28,0,False
2016-02-29,9,False
2016-03-01,5,False
2016-03-02,21,False
2016-03-03,9,False
2016-03-04,5,False
2016-03-05,3,False
2016-03-06,0,False
2016-03-07,19,False
2016-03-08,21,False
2016-03-09,14,False
2016-03-10,10,False
2016-03-11,5,False
2016-03-12,0,False
2016-03-13,0,False
2016-03-14,14,False
2016-03-15,29,False
2016-03-16,5,False
2016-03-17,7,False
2016-03-18,15,False
2016-03-19,8,False
2016-03-20,0,False
2016-03-21,19,False
2016-03-22,5,False
2016-03-23,5,False
2016-03-24,15,False
2016-03-25,5,False
2016-03-26,3,False
2016-03-27,0,False
