date,ILMN,isPartial
2016-05-04,22,False
2016-05-05,20,False
2016-05-06,29,False
2016-05-07,14,False
2016-05-08,5,False
2016-05-09,16,False
2016-05-10,14,False
2016-05-11,16,False
2016-05-12,8,False
2016-05-13,14,False
2016-05-14,5,False
2016-05-15,0,False
2016-05-16,10,False
2016-05-17,15,False
2016-05-18,8,False
2016-05-19,16,False
2016-05-20,10,False
2016-05-21,2,False
2016-05-22,0,False
2016-05-23,2,False
2016-05-24,10,False
2016-05-25,2,False
2016-05-26,10,False
2016-05-27,4,False
2016-05-28,0,False
2016-05-29,0,False
2016-05-30,2,False
2016-05-31,6,False
2016-06-01,6,False
2016-06-02,10,False
2016-06-03,6,False
2016-06-04,2,False
2016-06-05,0,False
2016-06-06,4,False
2016-06-07,18,False
2016-06-08,8,False
2016-06-09,4,False
2016-06-10,8,False
2016-06-11,0,False
2016-06-12,0,False
2016-06-13,22,False
2016-06-14,16,False
2016-06-15,10,False
2016-06-16,10,False
2016-06-17,6,False
2016-06-18,5,False
2016-06-19,2,False
2016-06-20,16,False
2016-06-21,6,False
2016-06-22,4,False
2016-06-23,6,False
2016-06-24,15,False
2016-06-25,2,False
2016-06-26,0,False
2016-06-27,8,False
2016-06-28,14,False
2016-06-29,24,False
2016-06-30,19,False
2016-07-01,4,False
2016-07-02,0,False
2016-07-03,2,False
2016-07-04,2,False
2016-07-05,2,False
2016-07-06,13,False
2016-07-07,6,False
2016-07-08,7,False
2016-07-09,2,False
2016-07-10,0,False
2016-07-11,8,False
2016-07-12,15,False
2016-07-13,13,False
2016-07-14,12,False
2016-07-15,24,False
2016-07-16,0,False
2016-07-17,5,False
2016-07-18,11,False
2016-07-19,13,False
2016-07-20,11,False
2016-07-21,13,False
2016-07-22,9,False
2016-07-23,2,False
2016-07-24,0,False
2016-07-25,8,False
2016-07-26,30,False
2016-07-27,40,False
2016-07-28,30,False
2016-07-29,22,False
2016-07-30,2,False
2016-07-31,2,False
2016-08-01,17,False
2016-08-02,15,False
2016-08-03,13,False
2016-08-04,6,False
2016-08-05,7,False
2016-08-06,0,False
2016-08-07,0,False
2016-08-08,13,False
2016-08-09,11,False
2016-08-10,7,False
2016-08-11,7,False
2016-08-12,11,False
2016-08-13,3,False
2016-08-14,3,False
2016-08-15,9,False
2016-08-16,16,False
2016-08-17,2,False
2016-08-18,36,False
2016-08-19,14,False
2016-08-20,0,False
2016-08-21,0,False
2016-08-22,15,False
2016-08-23,15,False
2016-08-24,9,False
2016-08-25,13,False
2016-08-26,4,False
2016-08-27,0,False
2016-08-28,2,False
2016-08-29,8,False
2016-08-30,14,False
2016-08-31,8,False
2016-09-01,10,False
2016-09-02,9,False
2016-09-03,5,False
2016-09-04,0,False
2016-09-05,0,False
2016-09-06,10,False
2016-09-07,12,False
2016-09-08,8,False
2016-09-09,2,False
2016-09-10,0,False
2016-09-11,2,False
2016-09-12,13,False
2016-09-13,10,False
2016-09-14,10,False
2016-09-15,8,False
2016-09-16,4,False
2016-09-17,2,False
2016-09-18,0,False
2016-09-19,14,False
2016-09-20,16,False
2016-09-21,12,False
2016-09-22,23,False
2016-09-23,8,False
2016-09-24,5,False
2016-09-25,2,False
2016-09-26,8,False
2016-09-27,4,False
2016-09-28,0,False
2016-09-29,8,False
2016-09-30,6,False
2016-10-01,7,False
2016-10-02,2,False
2016-10-03,8,False
2016-10-04,16,False
2016-10-05,16,False
2016-10-06,10,False
2016-10-07,2,False
2016-10-08,2,False
2016-10-09,0,False
2016-10-10,38,False
2016-10-11,100,False
2016-10-12,57,False
2016-10-13,44,False
2016-10-14,13,False
2016-10-15,7,False
2016-10-16,2,False
2016-10-17,12,False
2016-10-18,20,False
2016-10-19,10,False
2016-10-20,16,False
2016-10-21,4,False
2016-10-22,7,False
2016-10-23,0,False
2016-10-24,20,False
2016-10-25,32,False
2016-10-26,8,False
2016-10-27,6,False
2016-10-28,13,False
2016-10-29,5,False
2016-10-30,2,False
2016-10-31,16,False
2016-11-01,10,False
2016-11-02,28,False
2016-11-03,6,False
2016-11-04,8,False
2016-11-05,0,False
2016-11-06,7,False
2016-11-07,12,False
2016-11-08,8,False
2016-11-09,16,False
2016-11-10,16,False
2016-11-11,10,False
