date,CSCO,isPartial
2015-12-26,4,False
2015-12-27,5,False
2015-12-28,12,False
2015-12-29,11,False
2015-12-30,17,False
2015-12-31,15,False
2016-01-01,2,False
2016-01-02,4,False
2016-01-03,12,False
2016-01-04,26,False
2016-01-05,15,False
2016-01-06,19,False
2016-01-07,24,False
2016-01-08,23,False
2016-01-09,7,False
2016-01-10,10,False
2016-01-11,17,False
2016-01-12,17,False
2016-01-13,15,False
2016-01-14,15,False
2016-01-15,18,False
2016-01-16,9,False
2016-01-17,7,False
2016-01-18,8,False
2016-01-19,18,False
2016-01-20,19,False
2016-01-21,26,False
2016-01-22,19,False
2016-01-23,8,False
2016-01-24,4,False
2016-01-25,18,False
2016-01-26,20,False
2016-01-27,16,False
2016-01-28,14,False
2016-01-29,16,False
2016-01-30,3,False
2016-01-31,5,False
2016-02-01,16,False
2016-02-02,21,False
2016-02-03,18,False
2016-02-04,20,False
2016-02-05,22,False
2016-02-06,9,False
2016-02-07,6,False
2016-02-08,16,False
2016-02-09,23,False
2016-02-10,50,False
2016-02-11,68,False
2016-02-12,29,False
2016-02-13,15,False
2016-02-14,7,False
2016-02-15,16,False
2016-02-16,28,False
2016-02-17,31,False
2016-02-18,33,False
2016-02-19,32,False
2016-02-20,6,False
2016-02-21,3,False
2016-02-22,24,False
2016-02-23,29,False
2016-02-24,21,False
2016-02-25,17,False
2016-02-26,18,False
2016-02-27,3,False
2016-02-28,3,False
2016-02-29,15,False
2016-03-01,19,False
2016-03-02,28,False
2016-03-03,22,False
2016-03-04,20,False
2016-03-05,10,False
2016-03-06,4,False
2016-03-07,18,False
2016-03-08,17,False
2016-03-09,26,False
2016-03-10,15,False
2016-03-11,23,False
2016-03-12,10,False
2016-03-13,7,False
2016-03-14,21,False
2016-03-15,19,False
2016-03-16,20,False
2016-03-17,20,False
2016-03-18,24,False
2016-03-19,8,False
2016-03-20,4,False
2016-03-21,19,False
2016-03-22,20,False
2016-03-23,21,False
2016-03-24,20,False
2016-03-25,7,False
2016-03-26,5,False
2016-03-27,4,False
2016-03-28,15,False
2016-03-29,15,False
2016-03-30,21,False
2016-03-31,18,False
2016-04-01,15,False
2016-04-02,7,False
2016-04-03,7,False
2016-04-04,21,False
2016-04-05,12,False
2016-04-06,15,False
2016-04-07,16,False
2016-04-08,18,False
2016-04-09,6,False
2016-04-10,4,False
2016-04-11,17,False
2016-04-12,22,False
2016-04-13,28,False
2016-04-14,21,False
2016-04-15,20,False
2016-04-16,5,False
2016-04-17,5,False
2016-04-18,22,False
2016-04-19,20,False
2016-04-20,29,False
2016-04-21,14,False
2016-04-22,20,False
2016-04-23,7,False
2016-04-24,2,False
2016-04-25,16,False
2016-04-26,13,False
2016-04-27,15,False
2016-04-28,25,False
2016-04-29,20,False
2016-04-30,6,False
2016-05-01,4,False
2016-05-02,10,False
2016-05-03,30,False
2016-05-04,18,False
2016-05-05,15,False
2016-05-06,18,False
2016-05-07,6,False
2016-05-08,3,False
2016-05-09,11,False
2016-05-10,14,False
2016-05-11,16,False
2016-05-12,16,False
2016-05-13,13,False
2016-05-14,5,False
2016-05-15,4,False
2016-05-16,14,False
2016-05-17,19,False
2016-05-18,51,False
2016-05-19,44,False
2016-05-20,24,False
2016-05-21,5,False
2016-05-22,4,False
2016-05-23,19,False
2016-05-24,27,False
2016-05-25,31,False
2016-05-26,24,False
2016-05-27,30,False
2016-05-28,4,False
2016-05-29,6,False
2016-05-30,5,False
2016-05-31,19,False
2016-06-01,19,False
2016-06-02,28,False
2016-06-03,24,False
2016-06-04,9,False
2016-06-05,3,False
2016-06-06,23,False
2016-06-07,26,False
2016-06-08,23,False
2016-06-09,15,False
2016-06-10,17,False
2016-06-11,8,False
2016-06-12,3,False
2016-06-13,18,False
2016-06-14,18,False
2016-06-15,23,False
2016-06-16,16,False
2016-06-17,19,False
2016-06-18,7,False
2016-06-19,5,False
2016-06-20,15,False
2016-06-21,17,False
2016-06-22,20,False
2016-06-23,21,False
2016-06-24,44,False
2016-06-25,9,False
2016-06-26,5,False
2016-06-27,20,False
2016-06-28,29,False
2016-06-29,25,False
2016-06-30,21,False
2016-07-01,22,False
2016-07-02,11,False
2016-07-03,2,False
2016-07-04,14,False
2016-07-05,23,False
2016-07-06,19,False
2016-07-07,21,False
2016-07-08,17,False
2016-07-09,7,False
2016-07-10,3,False
2016-07-11,28,False
2016-07-12,27,False
2016-07-13,25,False
2016-07-14,19,False
2016-07-15,18,False
2016-07-16,10,False
2016-07-17,2,False
2016-07-18,24,False
2016-07-19,21,False
2016-07-20,33,False
2016-07-21,30,False
2016-07-22,22,False
2016-07-23,7,False
2016-07-24,5,False
2016-07-25,18,False
2016-07-26,31,False
2016-07-27,28,False
2016-07-28,22,False
2016-07-29,21,False
2016-07-30,5,False
2016-07-31,4,False
2016-08-01,19,False
2016-08-02,20,False
2016-08-03,21,False
2016-08-04,19,False
2016-08-05,21,False
2016-08-06,8,False
2016-08-07,3,False
2016-08-08,21,False
2016-08-09,21,False
2016-08-10,17,False
2016-08-11,24,False
2016-08-12,28,False
2016-08-13,5,False
2016-08-14,6,False
2016-08-15,30,False
2016-08-16,34,False
2016-08-17,100,False
2016-08-18,60,False
2016-08-19,35,False
2016-08-20,10,False
2016-08-21,8,False
2016-08-22,21,False
2016-08-23,18,False
2016-08-24,24,False
2016-08-25,34,False
2016-08-26,21,False
2016-08-27,10,False
2016-08-28,6,False
2016-08-29,20,False
2016-08-30,29,False
2016-08-31,22,False
2016-09-01,17,False
2016-09-02,24,False
2016-09-03,11,False
2016-09-04,5,False
2016-09-05,9,False
2016-09-06,19,False
2016-09-07,17,False
2016-09-08,20,False
2016-09-09,19,False
2016-09-10,6,False
2016-09-11,7,False
