date,CSCO,isPartial
2016-05-04,17,False
2016-05-05,14,False
2016-05-06,18,False
2016-05-07,6,False
2016-05-08,4,False
2016-05-09,15,False
2016-05-10,19,False
2016-05-11,19,False
2016-05-12,17,False
2016-05-13,16,False
2016-05-14,7,False
2016-05-15,3,False
2016-05-16,15,False
2016-05-17,18,False
2016-05-18,48,False
2016-05-19,41,False
2016-05-20,27,False
2016-05-21,5,False
2016-05-22,7,False
2016-05-23,20,False
2016-05-24,19,False
2016-05-25,26,False
2016-05-26,25,False
2016-05-27,21,False
2016-05-28,6,False
2016-05-29,4,False
2016-05-30,5,False
2016-05-31,23,False
2016-06-01,19,False
2016-06-02,22,False
2016-06-03,21,False
2016-06-04,5,False
2016-06-05,3,False
2016-06-06,20,False
2016-06-07,27,False
2016-06-08,21,False
2016-06-09,22,False
2016-06-10,19,False
2016-06-11,9,False
2016-06-12,6,False
2016-06-13,20,False
2016-06-14,23,False
2016-06-15,16,False
2016-06-16,13,False
2016-06-17,16,False
2016-06-18,7,False
2016-06-19,4,False
2016-06-20,15,False
2016-06-21,15,False
2016-06-22,19,False
2016-06-23,23,False
2016-06-24,44,False
2016-06-25,12,False
2016-06-26,8,False
2016-06-27,22,False
2016-06-28,32,False
2016-06-29,20,False
2016-06-30,21,False
2016-07-01,22,False
2016-07-02,9,False
2016-07-03,6,False
2016-07-04,9,False
2016-07-05,23,False
2016-07-06,23,False
2016-07-07,18,False
2016-07-08,20,False
2016-07-09,8,False
2016-07-10,6,False
2016-07-11,25,False
2016-07-12,31,False
2016-07-13,26,False
2016-07-14,19,False
2016-07-15,24,False
2016-07-16,9,False
2016-07-17,5,False
2016-07-18,24,False
2016-07-19,20,False
2016-07-20,37,False
2016-07-21,28,False
2016-07-22,28,False
2016-07-23,6,False
2016-07-24,7,False
2016-07-25,21,False
2016-07-26,32,False
2016-07-27,29,False
2016-07-28,17,False
2016-07-29,22,False
2016-07-30,7,False
2016-07-31,3,False
2016-08-01,17,False
2016-08-02,20,False
2016-08-03,22,False
2016-08-04,19,False
2016-08-05,20,False
2016-08-06,7,False
2016-08-07,3,False
2016-08-08,18,False
2016-08-09,22,False
2016-08-10,22,False
2016-08-11,20,False
2016-08-12,18,False
2016-08-13,8,False
2016-08-14,3,False
2016-08-15,23,False
2016-08-16,29,False
2016-08-17,100,False
2016-08-18,57,False
2016-08-19,28,False
2016-08-20,10,False
2016-08-21,5,False
2016-08-22,19,False
2016-08-23,21,False
2016-08-24,20,False
2016-08-25,27,False
2016-08-26,20,False
2016-08-27,10,False
2016-08-28,7,False
2016-08-29,22,False
2016-08-30,27,False
2016-08-31,19,False
2016-09-01,16,False
2016-09-02,27,False
2016-09-03,11,False
2016-09-04,3,False
2016-09-05,9,False
2016-09-06,25,False
2016-09-07,21,False
2016-09-08,20,False
2016-09-09,21,False
2016-09-10,5,False
2016-09-11,4,False
2016-09-12,19,False
2016-09-13,22,False
2016-09-14,22,False
2016-09-15,24,False
2016-09-16,21,False
2016-09-17,6,False
2016-09-18,4,False
2016-09-19,20,False
