date,CTRP,isPartial
2017-01-19,25,False
2017-01-20,7,False
2017-01-21,0,False
2017-01-22,8,False
2017-01-23,18,False
2017-01-24,18,False
2017-01-25,36,False
2017-01-26,21,False
2017-01-27,7,False
2017-01-28,0,False
2017-01-29,0,False
2017-01-30,0,False
2017-01-31,7,False
2017-02-01,10,False
2017-02-02,18,False
2017-02-03,11,False
2017-02-04,8,False
2017-02-05,8,False
2017-02-06,14,False
2017-02-07,7,False
2017-02-08,18,False
2017-02-09,7,False
2017-02-10,11,False
2017-02-11,8,False
2017-02-12,16,False
2017-02-13,24,False
2017-02-14,21,False
2017-02-15,11,False
2017-02-16,14,False
2017-02-17,18,False
2017-02-18,8,False
2017-02-19,8,False
2017-02-20,18,False
2017-02-21,21,False
2017-02-22,56,False
2017-02-23,54,False
2017-02-24,22,False
2017-02-25,12,False
2017-02-26,0,False
2017-02-27,17,False
2017-02-28,10,False
2017-03-01,14,False
2017-03-02,24,False
2017-03-03,43,False
2017-03-04,12,False
2017-03-05,8,False
2017-03-06,20,False
2017-03-07,20,False
2017-03-08,21,False
2017-03-09,14,False
2017-03-10,18,False
2017-03-11,0,False
2017-03-12,8,False
2017-03-13,16,False
2017-03-14,18,False
2017-03-15,28,False
2017-03-16,28,False
2017-03-17,15,False
2017-03-18,8,False
2017-03-19,0,False
2017-03-20,7,False
2017-03-21,21,False
2017-03-22,7,False
2017-03-23,11,False
2017-03-24,26,False
2017-03-25,8,False
2017-03-26,8,False
2017-03-27,7,False
2017-03-28,14,False
2017-03-29,14,False
2017-03-30,11,False
2017-03-31,22,False
2017-04-01,0,False
2017-04-02,0,False
2017-04-03,18,False
2017-04-04,14,False
2017-04-05,11,False
2017-04-06,14,False
2017-04-07,18,False
2017-04-08,8,False
2017-04-09,8,False
2017-04-10,7,False
2017-04-11,14,False
2017-04-12,7,False
2017-04-13,15,False
2017-04-14,8,False
2017-04-15,8,False
2017-04-16,8,False
2017-04-17,0,False
2017-04-18,7,False
2017-04-19,14,False
2017-04-20,32,False
2017-04-21,15,False
2017-04-22,0,False
2017-04-23,8,False
2017-04-24,21,False
2017-04-25,24,False
2017-04-26,7,False
2017-04-27,14,False
2017-04-28,22,False
2017-04-29,0,False
2017-04-30,0,False
2017-05-01,15,False
2017-05-02,25,False
2017-05-03,7,False
2017-05-04,21,False
2017-05-05,7,False
2017-05-06,0,False
2017-05-07,8,False
2017-05-08,18,False
2017-05-09,31,False
2017-05-10,53,False
2017-05-11,47,False
2017-05-12,30,False
2017-05-13,8,False
2017-05-14,8,False
2017-05-15,19,False
2017-05-16,23,False
2017-05-17,11,False
2017-05-18,19,False
2017-05-19,8,False
2017-05-20,9,False
2017-05-21,13,False
2017-05-22,27,False
2017-05-23,18,False
2017-05-24,12,False
2017-05-25,12,False
2017-05-26,12,False
2017-05-27,9,False
2017-05-28,0,False
2017-05-29,8,False
2017-05-30,22,False
2017-05-31,11,False
2017-06-01,31,False
2017-06-02,8,False
2017-06-03,9,False
2017-06-04,0,False
2017-06-05,11,False
2017-06-06,18,False
2017-06-07,26,False
2017-06-08,7,False
2017-06-09,19,False
2017-06-10,9,False
2017-06-11,13,False
2017-06-12,18,False
2017-06-13,15,False
2017-06-14,8,False
2017-06-15,15,False
2017-06-16,23,False
2017-06-17,18,False
2017-06-18,0,False
2017-06-19,15,False
2017-06-20,11,False
2017-06-21,14,False
2017-06-22,18,False
2017-06-23,26,False
2017-06-24,9,False
2017-06-25,0,False
2017-06-26,23,False
2017-06-27,23,False
2017-06-28,23,False
2017-06-29,23,False
2017-06-30,8,False
2017-07-01,0,False
2017-07-02,9,False
2017-07-03,31,False
2017-07-04,24,False
2017-07-05,12,False
2017-07-06,20,False
2017-07-07,0,False
2017-07-08,9,False
2017-07-09,9,False
2017-07-10,11,False
2017-07-11,23,False
2017-07-12,23,False
2017-07-13,8,False
2017-07-14,16,False
2017-07-15,9,False
2017-07-16,9,False
2017-07-17,16,False
2017-07-18,15,False
2017-07-19,19,False
2017-07-20,8,False
2017-07-21,24,False
2017-07-22,0,False
2017-07-23,9,False
2017-07-24,11,False
2017-07-25,11,False
2017-07-26,11,False
2017-07-27,38,False
2017-07-28,16,False
2017-07-29,0,False
2017-07-30,9,False
2017-07-31,22,False
2017-08-01,18,False
2017-08-02,35,False
2017-08-03,15,False
2017-08-04,8,False
2017-08-05,9,False
2017-08-06,0,False
2017-08-07,0,False
2017-08-08,28,False
2017-08-09,33,False
2017-08-10,22,False
2017-08-11,19,False
2017-08-12,21,False
2017-08-13,0,False
2017-08-14,19,False
2017-08-15,42,False
2017-08-16,33,False
2017-08-17,19,False
2017-08-18,19,False
2017-08-19,8,False
2017-08-20,17,False
2017-08-21,29,False
2017-08-22,18,False
2017-08-23,26,False
2017-08-24,26,False
2017-08-25,31,False
2017-08-26,9,False
2017-08-27,17,False
2017-08-28,18,False
2017-08-29,29,False
2017-08-30,44,False
2017-08-31,100,False
2017-09-01,62,False
2017-09-02,9,False
2017-09-03,17,False
2017-09-04,15,False
2017-09-05,22,False
2017-09-06,22,False
2017-09-07,22,False
2017-09-08,11,False
2017-09-09,8,False
2017-09-10,0,False
2017-09-11,11,False
2017-09-12,14,False
2017-09-13,18,False
2017-09-14,15,False
2017-09-15,26,False
2017-09-16,17,False
2017-09-17,0,False
2017-09-18,29,False
2017-09-19,14,False
2017-09-20,22,False
2017-09-21,15,False
