date,ESRX,isPartial
2016-09-11,0,False
2016-09-12,3,False
2016-09-13,10,False
2016-09-14,7,False
2016-09-15,3,False
2016-09-16,3,False
2016-09-17,0,False
2016-09-18,0,False
2016-09-19,6,False
2016-09-20,10,False
2016-09-21,3,False
2016-09-22,13,False
2016-09-23,3,False
2016-09-24,0,False
2016-09-25,0,False
2016-09-26,6,False
2016-09-27,6,False
2016-09-28,7,False
2016-09-29,7,False
2016-09-30,3,False
2016-10-01,0,False
2016-10-02,4,False
2016-10-03,6,False
2016-10-04,13,False
2016-10-05,10,False
2016-10-06,3,False
2016-10-07,7,False
2016-10-08,4,False
2016-10-09,0,False
2016-10-10,13,False
2016-10-11,10,False
2016-10-12,7,False
2016-10-13,13,False
2016-10-14,10,False
2016-10-15,0,False
2016-10-16,4,False
2016-10-17,0,False
2016-10-18,6,False
2016-10-19,6,False
2016-10-20,10,False
2016-10-21,7,False
2016-10-22,4,False
2016-10-23,0,False
2016-10-24,3,False
2016-10-25,23,False
2016-10-26,26,False
2016-10-27,7,False
2016-10-28,27,False
2016-10-29,8,False
2016-10-30,0,False
2016-10-31,0,False
2016-11-01,10,False
2016-11-02,0,False
2016-11-03,3,False
2016-11-04,3,False
2016-11-05,0,False
2016-11-06,4,False
2016-11-07,19,False
2016-11-08,13,False
2016-11-09,12,False
2016-11-10,3,False
2016-11-11,17,False
2016-11-12,4,False
2016-11-13,0,False
2016-11-14,3,False
2016-11-15,6,False
2016-11-16,6,False
2016-11-17,10,False
2016-11-18,10,False
2016-11-19,7,False
2016-11-20,0,False
2016-11-21,3,False
2016-11-22,6,False
2016-11-23,13,False
2016-11-24,7,False
2016-11-25,7,False
2016-11-26,7,False
2016-11-27,0,False
2016-11-28,9,False
2016-11-29,18,False
2016-11-30,12,False
2016-12-01,3,False
2016-12-02,6,False
2016-12-03,0,False
2016-12-04,3,False
2016-12-05,6,False
2016-12-06,12,False
2016-12-07,0,False
2016-12-08,47,False
2016-12-09,42,False
2016-12-10,11,False
2016-12-11,10,False
2016-12-12,21,False
2016-12-13,18,False
2016-12-14,18,False
2016-12-15,9,False
2016-12-16,10,False
2016-12-17,4,False
2016-12-18,4,False
2016-12-19,3,False
2016-12-20,3,False
2016-12-21,10,False
2016-12-22,20,False
2016-12-23,7,False
2016-12-24,0,False
2016-12-25,0,False
2016-12-26,3,False
2016-12-27,13,False
2016-12-28,10,False
2016-12-29,3,False
2016-12-30,3,False
2016-12-31,8,False
2017-01-01,4,False
2017-01-02,0,False
2017-01-03,12,False
2017-01-04,12,False
2017-01-05,3,False
2017-01-06,6,False
2017-01-07,3,False
2017-01-08,0,False
2017-01-09,3,False
2017-01-10,3,False
2017-01-11,9,False
2017-01-12,12,False
2017-01-13,3,False
2017-01-14,0,False
2017-01-15,7,False
2017-01-16,3,False
2017-01-17,12,False
2017-01-18,18,False
2017-01-19,9,False
2017-01-20,6,False
2017-01-21,0,False
2017-01-22,3,False
2017-01-23,3,False
2017-01-24,12,False
2017-01-25,18,False
2017-01-26,9,False
2017-01-27,6,False
2017-01-28,3,False
2017-01-29,0,False
2017-01-30,12,False
2017-01-31,12,False
2017-02-01,3,False
2017-02-02,15,False
2017-02-03,19,False
2017-02-04,10,False
2017-02-05,3,False
2017-02-06,6,False
2017-02-07,17,False
2017-02-08,9,False
2017-02-09,12,False
2017-02-10,22,False
2017-02-11,3,False
2017-02-12,0,False
2017-02-13,3,False
2017-02-14,35,False
2017-02-15,15,False
2017-02-16,15,False
2017-02-17,3,False
2017-02-18,0,False
2017-02-19,3,False
2017-02-20,9,False
2017-02-21,15,False
2017-02-22,12,False
2017-02-23,0,False
2017-02-24,3,False
2017-02-25,0,False
2017-02-26,0,False
2017-02-27,3,False
2017-02-28,3,False
2017-03-01,14,False
2017-03-02,6,False
2017-03-03,9,False
2017-03-04,3,False
2017-03-05,0,False
2017-03-06,17,False
2017-03-07,17,False
2017-03-08,9,False
2017-03-09,9,False
2017-03-10,12,False
2017-03-11,7,False
2017-03-12,6,False
2017-03-13,14,False
2017-03-14,18,False
2017-03-15,29,False
2017-03-16,24,False
2017-03-17,6,False
2017-03-18,0,False
2017-03-19,0,False
2017-03-20,15,False
2017-03-21,9,False
2017-03-22,6,False
2017-03-23,12,False
2017-03-24,12,False
2017-03-25,7,False
2017-03-26,0,False
2017-03-27,12,False
2017-03-28,9,False
2017-03-29,3,False
2017-03-30,15,False
2017-03-31,15,False
2017-04-01,3,False
2017-04-02,3,False
2017-04-03,9,False
2017-04-04,3,False
2017-04-05,12,False
2017-04-06,3,False
2017-04-07,15,False
2017-04-08,0,False
2017-04-09,3,False
2017-04-10,15,False
2017-04-11,15,False
2017-04-12,12,False
2017-04-13,13,False
2017-04-14,3,False
2017-04-15,0,False
2017-04-16,0,False
2017-04-17,15,False
2017-04-18,12,False
2017-04-19,15,False
2017-04-20,9,False
2017-04-21,6,False
2017-04-22,7,False
2017-04-23,0,False
2017-04-24,97,False
2017-04-25,100,False
2017-04-26,35,False
2017-04-27,21,False
2017-04-28,21,False
2017-04-29,3,False
2017-04-30,7,False
2017-05-01,9,False
2017-05-02,9,False
2017-05-03,21,False
2017-05-04,15,False
2017-05-05,25,False
2017-05-06,10,False
2017-05-07,0,False
2017-05-08,15,False
2017-05-09,18,False
2017-05-10,9,False
2017-05-11,15,False
2017-05-12,0,False
2017-05-13,3,False
2017-05-14,0,False
2017-05-15,6,False
2017-05-16,13,False
2017-05-17,16,False
2017-05-18,19,False
2017-05-19,13,False
2017-05-20,0,False
2017-05-21,4,False
2017-05-22,6,False
2017-05-23,12,False
2017-05-24,13,False
2017-05-25,6,False
2017-05-26,27,False
2017-05-27,0,False
2017-05-28,4,False
2017-05-29,7,False
