date,BIIB,isPartial
2016-05-04,26,False
2016-05-05,23,False
2016-05-06,26,False
2016-05-07,7,False
2016-05-08,2,False
2016-05-09,18,False
2016-05-10,12,False
2016-05-11,16,False
2016-05-12,12,False
2016-05-13,25,False
2016-05-14,5,False
2016-05-15,2,False
2016-05-16,10,False
2016-05-17,6,False
2016-05-18,20,False
2016-05-19,20,False
2016-05-20,13,False
2016-05-21,2,False
2016-05-22,0,False
2016-05-23,10,False
2016-05-24,12,False
2016-05-25,14,False
2016-05-26,17,False
2016-05-27,11,False
2016-05-28,0,False
2016-05-29,7,False
2016-05-30,8,False
2016-05-31,38,False
2016-06-01,14,False
2016-06-02,16,False
2016-06-03,15,False
2016-06-04,14,False
2016-06-05,2,False
2016-06-06,18,False
2016-06-07,42,False
2016-06-08,40,False
2016-06-09,33,False
2016-06-10,19,False
2016-06-11,9,False
2016-06-12,7,False
2016-06-13,36,False
2016-06-14,24,False
2016-06-15,30,False
2016-06-16,18,False
2016-06-17,25,False
2016-06-18,7,False
2016-06-19,2,False
2016-06-20,20,False
2016-06-21,32,False
2016-06-22,34,False
2016-06-23,23,False
2016-06-24,23,False
2016-06-25,5,False
2016-06-26,0,False
2016-06-27,30,False
2016-06-28,22,False
2016-06-29,16,False
2016-06-30,23,False
2016-07-01,17,False
2016-07-02,5,False
2016-07-03,10,False
2016-07-04,6,False
2016-07-05,25,False
2016-07-06,17,False
2016-07-07,11,False
2016-07-08,16,False
2016-07-09,15,False
2016-07-10,10,False
2016-07-11,23,False
2016-07-12,17,False
2016-07-13,17,False
2016-07-14,10,False
2016-07-15,33,False
2016-07-16,5,False
2016-07-17,5,False
2016-07-18,17,False
2016-07-19,15,False
2016-07-20,13,False
2016-07-21,71,False
2016-07-22,48,False
2016-07-23,10,False
2016-07-24,2,False
2016-07-25,23,False
2016-07-26,15,False
2016-07-27,30,False
2016-07-28,11,False
2016-07-29,20,False
2016-07-30,0,False
2016-07-31,2,False
2016-08-01,55,False
2016-08-02,100,False
2016-08-03,90,False
2016-08-04,62,False
2016-08-05,27,False
2016-08-06,8,False
2016-08-07,3,False
2016-08-08,20,False
2016-08-09,15,False
2016-08-10,17,False
2016-08-11,22,False
2016-08-12,25,False
2016-08-13,8,False
2016-08-14,3,False
2016-08-15,16,False
2016-08-16,15,False
2016-08-17,18,False
2016-08-18,18,False
2016-08-19,7,False
2016-08-20,3,False
2016-08-21,8,False
2016-08-22,11,False
2016-08-23,22,False
2016-08-24,26,False
2016-08-25,21,False
2016-08-26,16,False
2016-08-27,5,False
2016-08-28,0,False
2016-08-29,27,False
2016-08-30,19,False
2016-08-31,15,False
2016-09-01,25,False
2016-09-02,26,False
2016-09-03,5,False
2016-09-04,0,False
2016-09-05,2,False
2016-09-06,8,False
2016-09-07,33,False
2016-09-08,32,False
2016-09-09,11,False
2016-09-10,7,False
2016-09-11,0,False
2016-09-12,11,False
2016-09-13,16,False
2016-09-14,17,False
2016-09-15,8,False
2016-09-16,19,False
2016-09-17,5,False
2016-09-18,5,False
2016-09-19,24,False
2016-09-20,18,False
2016-09-21,14,False
2016-09-22,12,False
2016-09-23,17,False
2016-09-24,0,False
2016-09-25,5,False
2016-09-26,10,False
2016-09-27,8,False
2016-09-28,26,False
2016-09-29,14,False
2016-09-30,6,False
2016-10-01,9,False
2016-10-02,5,False
2016-10-03,12,False
2016-10-04,12,False
2016-10-05,22,False
2016-10-06,8,False
2016-10-07,8,False
2016-10-08,14,False
2016-10-09,9,False
2016-10-10,10,False
2016-10-11,14,False
2016-10-12,18,False
2016-10-13,16,False
2016-10-14,17,False
2016-10-15,7,False
2016-10-16,7,False
2016-10-17,16,False
2016-10-18,4,False
2016-10-19,12,False
2016-10-20,4,False
2016-10-21,19,False
2016-10-22,2,False
2016-10-23,0,False
2016-10-24,18,False
2016-10-25,14,False
2016-10-26,24,False
2016-10-27,31,False
2016-10-28,15,False
2016-10-29,9,False
2016-10-30,0,False
2016-10-31,14,False
2016-11-01,12,False
2016-11-02,6,False
2016-11-03,16,False
2016-11-04,13,False
2016-11-05,2,False
2016-11-06,7,False
2016-11-07,29,False
2016-11-08,21,False
2016-11-09,42,False
2016-11-10,47,False
2016-11-11,17,False
2016-11-12,11,False
2016-11-13,0,False
2016-11-14,28,False
2016-11-15,6,False
2016-11-16,22,False
2016-11-17,22,False
2016-11-18,14,False
2016-11-19,9,False
2016-11-20,2,False
2016-11-21,12,False
2016-11-22,12,False
2016-11-23,37,False
2016-11-24,4,False
2016-11-25,12,False
2016-11-26,2,False
2016-11-27,6,False
2016-11-28,19,False
2016-11-29,17,False
2016-11-30,15,False
2016-12-01,19,False
2016-12-02,6,False
2016-12-03,4,False
2016-12-04,2,False
2016-12-05,14,False
2016-12-06,7,False
2016-12-07,10,False
2016-12-08,41,False
2016-12-09,74,False
2016-12-10,11,False
2016-12-11,2,False
2016-12-12,17,False
2016-12-13,21,False
2016-12-14,17,False
2016-12-15,14,False
2016-12-16,16,False
2016-12-17,7,False
2016-12-18,4,False
2016-12-19,22,False
2016-12-20,24,False
2016-12-21,22,False
2016-12-22,15,False
2016-12-23,22,False
2016-12-24,15,False
2016-12-25,5,False
2016-12-26,2,False
2016-12-27,33,False
2016-12-28,19,False
2016-12-29,23,False
2016-12-30,11,False
2016-12-31,5,False
2017-01-01,5,False
2017-01-02,4,False
2017-01-03,23,False
2017-01-04,17,False
2017-01-05,20,False
2017-01-06,10,False
2017-01-07,9,False
2017-01-08,0,False
2017-01-09,23,False
2017-01-10,24,False
2017-01-11,15,False
2017-01-12,19,False
2017-01-13,23,False
2017-01-14,6,False
2017-01-15,2,False
2017-01-16,11,False
2017-01-17,15,False
2017-01-18,7,False
2017-01-19,15,False
