date,AVGO,isPartial
2016-05-04,34,False
2016-05-05,30,False
2016-05-06,3,False
2016-05-07,13,False
2016-05-08,3,False
2016-05-09,16,False
2016-05-10,23,False
2016-05-11,8,False
2016-05-12,8,False
2016-05-13,16,False
2016-05-14,6,False
2016-05-15,12,False
2016-05-16,16,False
2016-05-17,15,False
2016-05-18,8,False
2016-05-19,18,False
2016-05-20,19,False
2016-05-21,6,False
2016-05-22,3,False
2016-05-23,21,False
2016-05-24,16,False
2016-05-25,16,False
2016-05-26,14,False
2016-05-27,17,False
2016-05-28,12,False
2016-05-29,6,False
2016-05-30,16,False
2016-05-31,21,False
2016-06-01,13,False
2016-06-02,75,False
2016-06-03,100,False
2016-06-04,25,False
2016-06-05,12,False
2016-06-06,29,False
2016-06-07,38,False
2016-06-08,21,False
2016-06-09,24,False
2016-06-10,25,False
2016-06-11,22,False
2016-06-12,9,False
2016-06-13,24,False
2016-06-14,21,False
2016-06-15,13,False
2016-06-16,11,False
2016-06-17,17,False
2016-06-18,6,False
2016-06-19,6,False
2016-06-20,13,False
2016-06-21,32,False
2016-06-22,27,False
2016-06-23,11,False
2016-06-24,25,False
2016-06-25,19,False
2016-06-26,0,False
2016-06-27,13,False
2016-06-28,24,False
2016-06-29,27,False
2016-06-30,19,False
2016-07-01,14,False
2016-07-02,13,False
2016-07-03,13,False
2016-07-04,9,False
2016-07-05,20,False
2016-07-06,17,False
2016-07-07,12,False
2016-07-08,24,False
2016-07-09,20,False
2016-07-10,6,False
2016-07-11,17,False
2016-07-12,11,False
2016-07-13,9,False
2016-07-14,13,False
2016-07-15,6,False
2016-07-16,3,False
2016-07-17,0,False
2016-07-18,17,False
2016-07-19,8,False
2016-07-20,14,False
2016-07-21,17,False
2016-07-22,15,False
2016-07-23,7,False
2016-07-24,0,False
2016-07-25,14,False
2016-07-26,28,False
2016-07-27,45,False
2016-07-28,20,False
2016-07-29,24,False
2016-07-30,10,False
2016-07-31,10,False
2016-08-01,17,False
2016-08-02,28,False
2016-08-03,23,False
2016-08-04,20,False
2016-08-05,21,False
2016-08-06,21,False
2016-08-07,7,False
2016-08-08,34,False
2016-08-09,37,False
2016-08-10,26,False
2016-08-11,27,False
2016-08-12,15,False
2016-08-13,3,False
2016-08-14,0,False
2016-08-15,21,False
2016-08-16,27,False
2016-08-17,21,False
2016-08-18,18,False
2016-08-19,22,False
2016-08-20,14,False
2016-08-21,14,False
2016-08-22,21,False
2016-08-23,21,False
2016-08-24,20,False
2016-08-25,36,False
2016-08-26,23,False
2016-08-27,23,False
2016-08-28,3,False
2016-08-29,33,False
2016-08-30,25,False
2016-08-31,41,False
2016-09-01,69,False
2016-09-02,64,False
2016-09-03,13,False
2016-09-04,6,False
2016-09-05,14,False
2016-09-06,30,False
2016-09-07,25,False
2016-09-08,31,False
2016-09-09,29,False
2016-09-10,10,False
2016-09-11,3,False
2016-09-12,31,False
2016-09-13,24,False
2016-09-14,28,False
2016-09-15,22,False
2016-09-16,20,False
2016-09-17,6,False
2016-09-18,15,False
2016-09-19,21,False
2016-09-20,35,False
2016-09-21,11,False
2016-09-22,11,False
2016-09-23,17,False
2016-09-24,3,False
2016-09-25,3,False
2016-09-26,19,False
2016-09-27,19,False
2016-09-28,3,False
2016-09-29,19,False
2016-09-30,17,False
2016-10-01,0,False
2016-10-02,9,False
2016-10-03,19,False
2016-10-04,21,False
2016-10-05,21,False
2016-10-06,35,False
2016-10-07,8,False
2016-10-08,6,False
2016-10-09,6,False
2016-10-10,19,False
2016-10-11,11,False
2016-10-12,14,False
2016-10-13,19,False
2016-10-14,14,False
2016-10-15,6,False
2016-10-16,0,False
2016-10-17,13,False
2016-10-18,24,False
2016-10-19,11,False
2016-10-20,13,False
2016-10-21,22,False
