date,AMZN,isPartial
2015-04-10,7,False
2015-04-11,3,False
2015-04-12,2,False
2015-04-13,7,False
2015-04-14,6,False
2015-04-15,6,False
2015-04-16,7,False
2015-04-17,7,False
2015-04-18,4,False
2015-04-19,3,False
2015-04-20,10,False
2015-04-21,12,False
2015-04-22,10,False
2015-04-23,35,False
2015-04-24,68,False
2015-04-25,16,False
2015-04-26,8,False
2015-04-27,21,False
2015-04-28,19,False
2015-04-29,15,False
2015-04-30,12,False
2015-05-01,11,False
2015-05-02,6,False
2015-05-03,2,False
2015-05-04,8,False
2015-05-05,9,False
2015-05-06,9,False
2015-05-07,11,False
2015-05-08,10,False
2015-05-09,5,False
2015-05-10,3,False
2015-05-11,9,False
2015-05-12,8,False
2015-05-13,6,False
2015-05-14,9,False
2015-05-15,10,False
2015-05-16,4,False
2015-05-17,3,False
2015-05-18,7,False
2015-05-19,8,False
2015-05-20,9,False
2015-05-21,9,False
2015-05-22,10,False
2015-05-23,3,False
2015-05-24,3,False
2015-05-25,3,False
2015-05-26,7,False
2015-05-27,7,False
2015-05-28,8,False
2015-05-29,7,False
2015-05-30,3,False
2015-05-31,3,False
2015-06-01,5,False
2015-06-02,7,False
2015-06-03,8,False
2015-06-04,7,False
2015-06-05,6,False
2015-06-06,3,False
2015-06-07,2,False
2015-06-08,5,False
2015-06-09,5,False
2015-06-10,6,False
2015-06-11,7,False
2015-06-12,6,False
2015-06-13,3,False
2015-06-14,3,False
2015-06-15,6,False
2015-06-16,6,False
2015-06-17,6,False
2015-06-18,8,False
2015-06-19,8,False
2015-06-20,3,False
2015-06-21,3,False
2015-06-22,7,False
2015-06-23,8,False
2015-06-24,8,False
2015-06-25,8,False
2015-06-26,6,False
2015-06-27,5,False
2015-06-28,1,False
2015-06-29,9,False
2015-06-30,7,False
2015-07-01,7,False
2015-07-02,6,False
2015-07-03,3,False
2015-07-04,3,False
2015-07-05,2,False
2015-07-06,6,False
2015-07-07,9,False
2015-07-08,9,False
2015-07-09,7,False
2015-07-10,7,False
2015-07-11,4,False
2015-07-12,2,False
2015-07-13,10,False
2015-07-14,12,False
2015-07-15,17,False
2015-07-16,19,False
2015-07-17,19,False
2015-07-18,6,False
2015-07-19,5,False
2015-07-20,13,False
2015-07-21,17,False
2015-07-22,15,False
2015-07-23,67,False
2015-07-24,100,False
2015-07-25,22,False
2015-07-26,10,False
2015-07-27,24,False
2015-07-28,19,False
2015-07-29,16,False
2015-07-30,16,False
2015-07-31,12,False
2015-08-01,7,False
2015-08-02,4,False
2015-08-03,10,False
2015-08-04,11,False
2015-08-05,10,False
2015-08-06,10,False
2015-08-07,12,False
2015-08-08,4,False
2015-08-09,4,False
2015-08-10,11,False
2015-08-11,14,False
2015-08-12,11,False
2015-08-13,8,False
2015-08-14,9,False
2015-08-15,5,False
2015-08-16,5,False
2015-08-17,14,False
2015-08-18,13,False
2015-08-19,9,False
2015-08-20,11,False
2015-08-21,16,False
2015-08-22,7,False
2015-08-23,4,False
2015-08-24,27,False
2015-08-25,22,False
2015-08-26,20,False
2015-08-27,21,False
2015-08-28,16,False
2015-08-29,5,False
2015-08-30,2,False
2015-08-31,10,False
2015-09-01,13,False
2015-09-02,11,False
2015-09-03,10,False
2015-09-04,9,False
2015-09-05,5,False
2015-09-06,3,False
2015-09-07,3,False
2015-09-08,10,False
2015-09-09,12,False
2015-09-10,9,False
2015-09-11,7,False
2015-09-12,5,False
2015-09-13,2,False
2015-09-14,10,False
2015-09-15,10,False
2015-09-16,8,False
2015-09-17,12,False
2015-09-18,11,False
2015-09-19,3,False
2015-09-20,3,False
2015-09-21,10,False
2015-09-22,11,False
2015-09-23,9,False
2015-09-24,9,False
2015-09-25,9,False
2015-09-26,3,False
2015-09-27,3,False
2015-09-28,10,False
2015-09-29,10,False
2015-09-30,11,False
2015-10-01,12,False
2015-10-02,10,False
2015-10-03,4,False
2015-10-04,3,False
2015-10-05,11,False
2015-10-06,10,False
2015-10-07,11,False
2015-10-08,12,False
2015-10-09,9,False
2015-10-10,4,False
2015-10-11,2,False
2015-10-12,11,False
2015-10-13,12,False
2015-10-14,10,False
2015-10-15,15,False
2015-10-16,14,False
2015-10-17,6,False
2015-10-18,5,False
2015-10-19,15,False
2015-10-20,16,False
2015-10-21,16,False
2015-10-22,52,False
2015-10-23,63,False
2015-10-24,15,False
2015-10-25,7,False
2015-10-26,21,False
2015-10-27,19,False
2015-10-28,16,False
2015-10-29,16,False
2015-10-30,18,False
2015-10-31,6,False
2015-11-01,5,False
2015-11-02,15,False
2015-11-03,14,False
2015-11-04,20,False
2015-11-05,19,False
2015-11-06,20,False
2015-11-07,8,False
2015-11-08,4,False
2015-11-09,15,False
2015-11-10,14,False
2015-11-11,20,False
2015-11-12,15,False
2015-11-13,19,False
2015-11-14,7,False
2015-11-15,5,False
2015-11-16,18,False
2015-11-17,17,False
2015-11-18,16,False
2015-11-19,17,False
2015-11-20,17,False
2015-11-21,8,False
2015-11-22,4,False
2015-11-23,14,False
2015-11-24,18,False
2015-11-25,16,False
2015-11-26,8,False
2015-11-27,15,False
2015-11-28,4,False
2015-11-29,6,False
2015-11-30,18,False
2015-12-01,17,False
2015-12-02,17,False
2015-12-03,16,False
2015-12-04,16,False
2015-12-05,7,False
2015-12-06,3,False
2015-12-07,14,False
2015-12-08,13,False
2015-12-09,15,False
2015-12-10,14,False
2015-12-11,17,False
2015-12-12,6,False
2015-12-13,4,False
2015-12-14,13,False
2015-12-15,15,False
2015-12-16,13,False
2015-12-17,15,False
2015-12-18,14,False
2015-12-19,7,False
2015-12-20,5,False
2015-12-21,14,False
2015-12-22,13,False
2015-12-23,13,False
2015-12-24,11,False
2015-12-25,4,False
2015-12-26,4,False
